,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
2464,2420,1137426,2014-07-05 18:13:56,4.95025836502,51.642600354,10,0.0,-1,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2465,2420,1137426,2014-07-05 18:14:25,4.94907869229,51.6431948412,5,14.0468,313,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2466,2420,1137426,2014-07-05 18:15:05,4.94748514805,51.6441803398,10,13.4543,314,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2467,2420,1137426,2014-07-05 18:15:45,4.94589853706,51.6452096723,10,13.2475,309,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2468,2420,1137426,2014-07-05 18:16:24,4.94443764768,51.6462372863,10,13.7468,318,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2469,2420,1137426,2014-07-05 18:17:03,4.94305697167,51.6474135216,10,13.8113,327,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2470,2420,1137426,2014-07-05 18:17:42,4.94227635861,51.6486888486,10,14.0469,340,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2471,2420,1137426,2014-07-05 18:18:20,4.94202862817,51.6498169197,10,9.51221,17,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2472,2420,1137426,2014-07-05 18:18:25,4.9421928106,51.6498473832,10,8.76018,66,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2473,2420,1137426,2014-07-05 18:18:41,4.9429352979,51.6498638687,10,9.86347,89,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2474,2420,1137426,2014-07-05 18:19:20,4.94475182382,51.6500301753,10,10.7505,32,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2475,2420,1137426,2014-07-05 18:19:27,4.94506778564,51.6500900974,10,11.0805,77,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2476,2420,1137426,2014-07-05 18:20:08,4.94736483285,51.6503232683,10,11.0305,82,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2477,2420,1137426,2014-07-05 18:20:49,4.94954074861,51.6506153333,10,11.1139,84,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2478,2420,1137426,2014-07-05 18:21:16,4.95080200154,51.65082737,10,9.75519,16,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2479,2420,1137426,2014-07-05 18:21:19,4.9507478616,51.6509121844,10,10.2347,337,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2480,2420,1137426,2014-07-05 18:21:56,4.95038250115,51.6519658362,10,10.4448,20,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2481,2420,1137426,2014-07-05 18:21:59,4.95037220433,51.6520592911,10,10.4553,346,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2482,2420,1137426,2014-07-05 18:22:05,4.95019514954,51.6522170522,10,10.5486,314,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2483,2420,1137426,2014-07-05 18:22:17,4.94988587108,51.6525974038,10,12.4452,349,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2484,2420,1137426,2014-07-05 18:22:56,4.9492287961,51.653923257,10,10.7056,351,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2485,2420,1137426,2014-07-05 18:23:15,4.94912189584,51.6545241992,10,10.3678,299,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2486,2420,1137426,2014-07-05 18:23:24,4.94884475006,51.6546441842,10,8.60974,342,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2487,2420,1137426,2014-07-05 18:23:42,4.94856053392,51.655355507,10,9.83177,349,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2488,2420,1137426,2014-07-05 18:24:14,4.94801248495,51.6562635798,10,10.1178,301,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2489,2420,1137426,2014-07-05 18:24:17,4.94798476786,51.6563672948,10,10.1372,336,2,2014-07-05,5.0,1.0,betaaldwerk,betaaldwerk,BIKE
2490,2420,1137426,2014-07-05 18:25:06,4.94697707745,51.6575910833,30,11.3632,312,2,,,,,,betaaldwerk
2491,2420,1137426,2014-07-05 18:25:12,4.94665173942,51.657748079,10,11.2253,305,2,,,,,,betaaldwerk
2492,2420,1137426,2014-07-05 18:25:20,4.94655130587,51.6580687446,10,9.90798,18,2,,,,,,betaaldwerk
2493,2420,1137426,2014-07-05 18:25:22,4.94666603843,51.6581728253,10,9.72047,96,2,,,,,,betaaldwerk
2494,2420,1137426,2014-07-05 18:25:49,4.94791735989,51.6584060643,10,9.20439,63,2,,,,,,betaaldwerk
2495,2420,1137426,2014-07-05 18:25:54,4.94806769139,51.6584133439,10,8.74902,150,2,,,,,,betaaldwerk
