,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
2385,2420,1128916,2014-07-04 09:28:14,4.9359948568,51.6307047324,10,0.0,-1,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2386,2420,1128916,2014-07-04 09:30:27,4.93396636739,51.6313415964,10,19.4254,254,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2387,2420,1128916,2014-07-04 09:30:52,4.93171017044,51.6311305787,10,21.1578,266,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2388,2420,1128916,2014-07-04 09:31:16,4.9295995033,51.6314397027,10,24.7513,289,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2389,2420,1128916,2014-07-04 09:31:38,4.92741152228,51.631628348,10,25.1486,273,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2390,2420,1128916,2014-07-04 09:32:00,4.92524771758,51.6317228352,10,21.3286,273,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2391,2420,1128916,2014-07-04 09:32:02,4.92511664457,51.6317792942,10,19.3884,320,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2392,2420,1128916,2014-07-04 09:32:11,4.92454538767,51.6320195183,10,22.8662,285,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2393,2420,1128916,2014-07-04 09:32:35,4.92235683006,51.6323140827,10,22.04,277,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2394,2420,1128916,2014-07-04 09:32:58,4.92028321328,51.632592007,10,24.2166,287,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2395,2420,1128916,2014-07-04 09:33:12,4.91926011171,51.6327288358,10,14.8658,319,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2396,2420,1128916,2014-07-04 09:33:15,4.91925098998,51.6328646027,10,19.942,9,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2397,2420,1128916,2014-07-04 09:33:31,4.91947645307,51.6337454144,5,17.1378,307,2,2014-07-04,1.0,1.0,home,betaaldwerk,EBIKE
2398,2420,1128916,2014-07-04 09:33:55,4.9173134569,51.6340329667,10,22.1523,286,2,,,,,,betaaldwerk
2399,2420,1128916,2014-07-04 09:34:19,4.91518460815,51.6343644524,10,20.0022,281,2,,,,,,betaaldwerk
2400,2420,1128916,2014-07-04 09:34:35,4.91418597339,51.6347746844,10,15.5196,314,2,,,,,,betaaldwerk
2401,2420,1128916,2014-07-04 09:34:38,4.91419327081,51.6348677304,10,17.1113,30,2,,,,,,betaaldwerk
2402,2420,1128916,2014-07-04 09:34:47,4.91444993247,51.6351612954,10,12.9221,340,2,,,,,,betaaldwerk
