,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
1234,2420,356916,2014-01-22 16:55:06,4.83609978637,51.6038853188,10,0.0,-1,2,,,,,,betaaldwerk
1235,2420,356916,2014-01-22 16:55:27,4.83771682075,51.6048110797,10,20.0387,44,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1236,2420,356916,2014-01-22 16:55:49,4.83956492432,51.6057139944,10,22.1881,50,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1237,2420,356916,2014-01-22 16:56:09,4.84156952917,51.6063954494,10,22.121,57,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1238,2420,356916,2014-01-22 16:56:29,4.84340628049,51.6072013255,10,26.6502,57,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1239,2420,356916,2014-01-22 16:56:51,4.84529635368,51.6080498011,10,27.1143,51,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1240,2420,356916,2014-01-22 16:57:13,4.84722494845,51.6088981088,10,24.6039,53,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1241,2420,356916,2014-01-22 16:57:35,4.84901944386,51.6097327802,10,26.4182,50,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1242,2420,356916,2014-01-22 16:57:57,4.85078746416,51.6106237911,30,26.0208,54,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1243,2420,356916,2014-01-22 16:58:00,4.851029204,51.6107424105,10,23.7779,54,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1244,2420,356916,2014-01-22 16:58:22,4.85272221443,51.6115925987,10,19.2972,43,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1245,2420,356916,2014-01-22 16:58:46,4.85469375911,51.6123131457,10,25.0373,63,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1246,2420,356916,2014-01-22 16:59:05,4.85643918381,51.6132846464,10,22.9104,28,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1247,2420,356916,2014-01-22 16:59:27,4.85776095013,51.6144735409,10,26.3874,32,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1248,2420,356916,2014-01-22 16:59:49,4.85905450999,51.6155935969,10,20.9237,20,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1249,2420,356916,2014-01-22 17:00:04,4.85946001983,51.6163451018,10,19.3154,13,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1250,2420,356916,2014-01-22 17:00:14,4.85988228334,51.6166612682,10,18.0,85,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1251,2420,356916,2014-01-22 17:00:16,4.86009972584,51.6165868269,10,21.1487,126,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1252,2420,356916,2014-01-22 17:00:28,4.86101514088,51.6161165723,10,20.5142,175,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1253,2420,356916,2014-01-22 17:00:31,4.86092743854,51.6160051687,10,18.0423,214,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1254,2420,356916,2014-01-22 17:00:54,4.85944379413,51.6149007699,10,23.2936,214,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1255,2420,356916,2014-01-22 17:01:14,4.85838897928,51.6136679336,10,24.3559,190,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1256,2420,356916,2014-01-22 17:01:23,4.8582758715,51.6131905156,10,10.8883,125,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1257,2420,356916,2014-01-22 17:01:27,4.85845674966,51.6131701915,10,17.2904,73,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1258,2420,356916,2014-01-22 17:01:51,4.86047707186,51.6137719052,10,22.267,65,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1259,2420,356916,2014-01-22 17:02:11,4.86249300412,51.6143262481,10,23.3278,66,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1260,2420,356916,2014-01-22 17:02:33,4.86460595353,51.6149290655,10,23.1735,65,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1261,2420,356916,2014-01-22 17:02:55,4.866695538,51.6155336418,10,26.3719,69,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1262,2420,356916,2014-01-22 17:03:18,4.86876119399,51.6161656014,10,16.2558,67,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1263,2420,356916,2014-01-22 17:03:41,4.87077075602,51.6167669403,30,20.6813,63,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1264,2420,356916,2014-01-22 17:03:53,4.87192224043,51.6171646963,10,20.7104,61,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1265,2420,356916,2014-01-22 17:04:13,4.8740372058,51.6176621713,10,20.8192,61,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1266,2420,356916,2014-01-22 17:04:35,4.87607808002,51.618310411,10,21.191,54,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1267,2420,356916,2014-01-22 17:04:57,4.87802422204,51.6189360597,30,21.9345,77,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1268,2420,356916,2014-01-22 17:05:02,4.87844531441,51.6189199862,10,20.1516,137,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1269,2420,356916,2014-01-22 17:05:04,4.87867645853,51.6187931847,10,20.4167,144,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1270,2420,356916,2014-01-22 17:05:15,4.87969579501,51.6181306798,10,22.6499,105,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1271,2420,356916,2014-01-22 17:05:21,4.88021475066,51.6181669362,10,22.5071,67,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1272,2420,356916,2014-01-22 17:05:54,4.88169917522,51.6185284408,10,15.5654,123,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1273,2420,356916,2014-01-22 17:06:06,4.88260848276,51.6184050736,10,18.0201,73,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1274,2420,356916,2014-01-22 17:06:32,4.88452788519,51.6190948496,10,18.854,59,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1275,2420,356916,2014-01-22 17:06:53,4.88675768113,51.6196153235,10,20.5929,61,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1276,2420,356916,2014-01-22 17:07:15,4.88873327276,51.6201855833,10,20.559,73,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1277,2420,356916,2014-01-22 17:07:34,4.8908682214,51.6206886203,10,21.983,72,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1278,2420,356916,2014-01-22 17:07:56,4.89301424175,51.6212910809,10,23.0795,65,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1279,2420,356916,2014-01-22 17:08:19,4.89512670707,51.6219253425,30,21.0134,62,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1280,2420,356916,2014-01-22 17:08:22,4.89535199361,51.6220053726,10,20.543,64,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1281,2420,356916,2014-01-22 17:08:24,4.89551182651,51.6219842729,10,19.9117,117,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1282,2420,356916,2014-01-22 17:08:46,4.89761583904,51.621320784,10,21.2718,109,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1283,2420,356916,2014-01-22 17:09:08,4.89957272502,51.6207114836,10,21.2875,107,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1284,2420,356916,2014-01-22 17:09:30,4.90169157242,51.620042628,10,22.8177,115,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1285,2420,356916,2014-01-22 17:09:50,4.90370825122,51.619497685,10,22.791,107,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1286,2420,356916,2014-01-22 17:10:05,4.90518209838,51.6192520765,10,21.8497,103,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1287,2420,356916,2014-01-22 17:10:25,4.90725767025,51.6188403626,10,21.7973,101,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1288,2420,356916,2014-01-22 17:10:47,4.90951726743,51.6184224497,10,22.4094,107,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1289,2420,356916,2014-01-22 17:11:10,4.91154336746,51.6180623487,10,17.907,70,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1290,2420,356916,2014-01-22 17:11:28,4.91250237243,51.6184055582,10,14.8808,35,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1291,2420,356916,2014-01-22 17:11:54,4.91406901575,51.6194147843,10,24.3314,40,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1292,2420,356916,2014-01-22 17:12:16,4.91522174372,51.6206098275,10,24.9716,23,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1293,2420,356916,2014-01-22 17:12:38,4.91586928571,51.621909168,10,23.2109,15,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1294,2420,356916,2014-01-22 17:12:58,4.91642664367,51.623107991,5,24.7976,13,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1295,2420,356916,2014-01-22 17:13:20,4.91698673139,51.6245373142,10,26.0967,10,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1296,2420,356916,2014-01-22 17:13:40,4.91736433402,51.6259712928,10,24.7044,22,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1297,2420,356916,2014-01-22 17:13:46,4.91768257845,51.6262430081,10,25.8042,61,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
1298,2420,356916,2014-01-22 17:13:48,4.91787129232,51.626227509,10,24.4787,93,2,2014-01-22,2.0,1.0,betaaldwerk,home,EBIKE
