,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
4941,2420,1492230,2014-09-11 18:48:45,4.942260304,51.627856821,30,0.0,-1,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4942,2420,1492230,2014-09-11 18:51:05,4.94228933924,51.6279666347,10,1.90717,161,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4943,2420,1492230,2014-09-11 18:52:00,4.94239807075,51.628124749,5,3.71277,44,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4944,2420,1492230,2014-09-11 18:52:07,4.94277587913,51.6283354445,5,9.43833,77,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4945,2420,1492230,2014-09-11 18:52:21,4.94365969877,51.6283971329,10,13.8456,38,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4946,2420,1492230,2014-09-11 18:52:27,4.94391528096,51.6284671036,5,13.4254,123,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4947,2420,1492230,2014-09-11 18:52:55,4.9457223887,51.6275729711,10,18.9939,120,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4948,2420,1492230,2014-09-11 18:53:01,4.94609707884,51.6273239291,5,19.8,154,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4949,2420,1492230,2014-09-11 18:53:03,4.9462127216,51.627260402,5,19.1515,122,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4950,2420,1492230,2014-09-11 18:53:27,4.94803212357,51.6265233096,10,22.0228,134,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4951,2420,1492230,2014-09-11 18:53:31,4.94836322593,51.6263014131,5,22.0536,134,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4952,2420,1492230,2014-09-11 18:53:33,4.9485461956,51.6262806006,5,21.777,88,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4953,2420,1492230,2014-09-11 18:53:39,4.94899226495,51.6261481922,10,20.5453,128,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4954,2420,1492230,2014-09-11 18:54:03,4.9507882615,51.6252850684,10,20.4199,125,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4955,2420,1492230,2014-09-11 18:54:27,4.95253507412,51.6244447182,10,20.5225,132,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4956,2420,1492230,2014-09-11 18:54:35,4.95311788589,51.6241247578,5,21.3748,133,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4957,2420,1492230,2014-09-11 18:54:44,4.95376961266,51.6238843654,10,19.7263,51,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4958,2420,1492230,2014-09-11 19:02:31,4.9545958657,51.6242222862,5,3.22555,147,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4959,2420,1492230,2014-09-11 19:02:43,4.95512391792,51.6237646572,10,13.6904,147,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4960,2420,1492230,2014-09-11 19:02:45,4.95531446072,51.6238214553,10,14.473,51,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4961,2420,1492230,2014-09-11 19:02:49,4.95562843457,51.6239496339,5,16.4769,51,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4962,2420,1492230,2014-09-11 19:03:03,4.95668062941,51.6242995355,5,19.2269,105,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4963,2420,1492230,2014-09-11 19:03:09,4.95706902733,51.6241064553,10,18.9171,137,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4964,2420,1492230,2014-09-11 19:03:32,4.9585962071,51.6233114485,10,19.5689,96,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4965,2420,1492230,2014-09-11 19:03:35,4.95880093734,51.6233630579,10,19.0705,49,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4966,2420,1492230,2014-09-11 19:03:44,4.95938997899,51.6235863217,5,18.9776,128,2,2014-09-11,7.0,1.0,recreatie,home,EBIKE
4967,2420,1492230,2014-09-11 19:03:55,4.96009361627,51.6234544981,10,15.9483,91,2,,,,,,home
4968,2420,1492230,2014-09-11 19:04:14,4.96023119096,51.6235111929,10,0.241623,226,2,,,,,,home
