,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
791,2420,348368,2014-01-20 08:11:22,4.95990739613,51.6232926904,10,0.0,-1,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
792,2420,348368,2014-01-20 08:11:57,4.95769552507,51.6236572336,10,18.1056,300,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
793,2420,348368,2014-01-20 08:12:16,4.95639281534,51.6242788521,10,21.2129,267,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
794,2420,348368,2014-01-20 08:12:26,4.95551502615,51.6239972828,10,25.0102,236,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
795,2420,348368,2014-01-20 08:12:34,4.95496912346,51.6238700904,10,18.0,328,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
796,2420,348368,2014-01-20 08:12:47,4.95430361729,51.6242564617,10,18.8688,250,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
797,2420,348368,2014-01-20 08:13:05,4.9534326674,51.6240026334,10,21.1873,316,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
798,2420,348368,2014-01-20 08:13:27,4.95164362202,51.6249178574,10,26.0519,308,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
799,2420,348368,2014-01-20 08:13:45,4.9502041529,51.6255716387,10,25.0657,304,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
800,2420,348368,2014-01-20 08:14:08,4.9485040146,51.6265355241,10,19.2608,303,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
801,2420,348368,2014-01-20 08:14:13,4.94816134506,51.6265368782,10,20.5609,259,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
802,2420,348368,2014-01-20 08:14:15,4.94811862754,51.6264453195,10,16.7148,176,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
803,2420,348368,2014-01-20 08:14:21,4.94792877166,51.6261030699,10,23.628,211,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
804,2420,348368,2014-01-20 08:14:43,4.94657947407,51.624915766,10,25.3321,219,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
805,2420,348368,2014-01-20 08:14:51,4.94592911695,51.6247017015,10,20.8536,253,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
806,2420,348368,2014-01-20 08:15:13,4.94360900791,51.6245667201,10,26.1619,267,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
807,2420,348368,2014-01-20 08:15:35,4.94142689385,51.6242782123,10,19.3707,252,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
808,2420,348368,2014-01-20 08:15:43,4.9406178702,51.6242491011,10,22.1096,285,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
809,2420,348368,2014-01-20 08:16:05,4.9383529508,51.6245697419,10,24.8817,278,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
810,2420,348368,2014-01-20 08:16:23,4.93661153935,51.6247014405,10,23.3278,245,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
811,2420,348368,2014-01-20 08:16:45,4.93437916031,51.6247596199,10,26.1589,270,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
812,2420,348368,2014-01-20 08:17:07,4.93220695591,51.6245720029,10,23.5056,253,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
813,2420,348368,2014-01-20 08:17:29,4.93010036146,51.624220203,10,22.9619,252,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
814,2420,348368,2014-01-20 08:17:53,4.92781472239,51.6238953257,10,24.0516,259,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
815,2420,348368,2014-01-20 08:18:16,4.92572100511,51.6237251489,10,20.3752,295,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
816,2420,348368,2014-01-20 08:18:18,4.92560740949,51.6238305407,10,22.2135,332,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
817,2420,348368,2014-01-20 08:18:32,4.92495094037,51.6245516818,10,18.4794,300,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
818,2420,348368,2014-01-20 08:18:46,4.92390906305,51.6250190765,10,26.6225,310,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
819,2420,348368,2014-01-20 08:18:54,4.92328291816,51.6252110577,10,20.2636,271,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
820,2420,348368,2014-01-20 08:19:08,4.92201406068,51.6252442148,10,20.1761,325,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
821,2420,348368,2014-01-20 08:19:12,4.92195631213,51.6254259756,10,21.3395,359,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
822,2420,348368,2014-01-20 08:19:24,4.92186010686,51.6260810355,10,17.7257,327,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
823,2420,348368,2014-01-20 08:19:29,4.92151622472,51.6261842366,10,24.4517,273,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
824,2420,348368,2014-01-20 08:19:51,4.91919957955,51.62611164,10,21.9102,266,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
825,2420,348368,2014-01-20 08:20:12,4.91725266832,51.6260000352,10,24.3768,221,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
826,2420,348368,2014-01-20 08:20:18,4.91709460325,51.6255705396,10,23.203,182,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
827,2420,348368,2014-01-20 08:20:41,4.91668611074,51.624172685,10,23.1047,192,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
828,2420,348368,2014-01-20 08:21:05,4.91617844732,51.6227464497,10,25.0812,195,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
829,2420,348368,2014-01-20 08:21:25,4.91563617915,51.6214389112,10,22.5133,191,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
830,2420,348368,2014-01-20 08:21:45,4.91494420242,51.6201327027,10,27.9749,205,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
831,2420,348368,2014-01-20 08:22:09,4.91359239113,51.6190504964,10,21.2425,226,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
832,2420,348368,2014-01-20 08:22:38,4.91196614387,51.6180421614,10,9.06467,214,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
833,2420,348368,2014-01-20 08:22:58,4.91155256701,51.6179745685,10,15.2682,288,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
834,2420,348368,2014-01-20 08:23:24,4.90941689692,51.6183188487,10,14.9085,273,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
835,2420,348368,2014-01-20 08:23:47,4.90721238534,51.618608696,10,21.3266,282,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
836,2420,348368,2014-01-20 08:24:08,4.90505064563,51.6189651478,10,19.5033,272,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
837,2420,348368,2014-01-20 08:24:31,4.90279807508,51.6194086618,10,21.3407,289,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
838,2420,348368,2014-01-20 08:24:53,4.90069375034,51.6200956912,10,22.4393,295,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
839,2420,348368,2014-01-20 08:25:13,4.8987813842,51.6208105689,10,15.6663,282,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
840,2420,348368,2014-01-20 08:25:37,4.89661334277,51.6213707977,10,19.8467,291,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
841,2420,348368,2014-01-20 08:25:49,4.89543967621,51.6218228551,10,19.1701,259,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
842,2420,348368,2014-01-20 08:26:13,4.89327503803,51.6213250924,10,20.4158,246,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
843,2420,348368,2014-01-20 08:26:35,4.89116456013,51.6207472434,10,23.3583,244,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
844,2420,348368,2014-01-20 08:26:57,4.88916586321,51.6201427817,10,24.5465,245,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
845,2420,348368,2014-01-20 08:27:19,4.88707135711,51.6196399464,10,21.9829,244,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
846,2420,348368,2014-01-20 08:27:43,4.88491807594,51.6190100902,10,20.4164,245,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
847,2420,348368,2014-01-20 08:28:03,4.88293925904,51.6184529789,10,23.684,243,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
848,2420,348368,2014-01-20 08:28:15,4.88188286547,51.6183111654,10,20.1129,283,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
849,2420,348368,2014-01-20 08:28:23,4.88117630662,51.6184568885,10,20.6229,244,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
850,2420,348368,2014-01-20 08:28:46,4.8793007852,51.6180810997,10,15.1741,293,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
851,2420,348368,2014-01-20 08:28:54,4.87888478988,51.6184154254,10,17.8412,327,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
852,2420,348368,2014-01-20 08:29:00,4.87849686553,51.6186761809,10,20.1099,272,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
853,2420,348368,2014-01-20 08:29:24,4.87631148553,51.6182521254,10,22.1489,244,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
854,2420,348368,2014-01-20 08:29:44,4.87434611995,51.617684252,10,22.8219,248,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
855,2420,348368,2014-01-20 08:30:06,4.87233485574,51.6170774182,10,22.1733,244,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
856,2420,348368,2014-01-20 08:30:28,4.87029832949,51.6164812095,10,21.9017,242,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
857,2420,348368,2014-01-20 08:30:48,4.8682636752,51.6159322924,10,21.8569,248,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
858,2420,348368,2014-01-20 08:31:08,4.86625156572,51.6153602415,10,24.9856,244,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
859,2420,348368,2014-01-20 08:31:30,4.86429499995,51.6147787807,10,23.4705,245,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
860,2420,348368,2014-01-20 08:31:52,4.86219127631,51.6141924898,10,25.296,245,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
861,2420,348368,2014-01-20 08:32:14,4.86013797868,51.6136045931,10,22.9235,244,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
862,2420,348368,2014-01-20 08:32:39,4.85806317839,51.6130536798,10,12.8364,251,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
863,2420,348368,2014-01-20 08:32:43,4.85800437428,51.6131507425,10,18.5412,324,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
864,2420,348368,2014-01-20 08:32:47,4.85809175958,51.6133859294,10,21.6467,1,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
865,2420,348368,2014-01-20 08:33:07,4.85907250216,51.6144948147,10,21.289,34,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
866,2420,348368,2014-01-20 08:33:31,4.86052949119,51.6155995371,10,20.4514,38,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
867,2420,348368,2014-01-20 08:33:41,4.8609119163,51.6161172659,10,22.0574,3,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
868,2420,348368,2014-01-20 08:33:45,4.86065187122,51.6163206461,10,24.3014,299,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
869,2420,348368,2014-01-20 08:33:48,4.86048015684,51.6164049307,10,26.8376,301,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
870,2420,348368,2014-01-20 08:33:58,4.85972267329,51.6166630864,10,16.6816,264,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
871,2420,348368,2014-01-20 08:34:00,4.85963036228,51.6165572071,10,24.9769,208,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
872,2420,348368,2014-01-20 08:34:22,4.85886300289,51.6152721425,10,17.0281,208,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
873,2420,348368,2014-01-20 08:34:42,4.85744584577,51.6141892767,10,26.5957,214,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
874,2420,348368,2014-01-20 08:35:04,4.85610605121,51.6129848445,10,23.6947,212,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
875,2420,348368,2014-01-20 08:35:30,4.8544327648,51.6119605055,10,20.9704,238,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
876,2420,348368,2014-01-20 08:35:52,4.85257151907,51.6111717864,10,21.1957,227,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
877,2420,348368,2014-01-20 08:36:12,4.85062954126,51.6104031346,10,26.779,235,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
878,2420,348368,2014-01-20 08:36:34,4.84877616024,51.6095700569,10,25.0435,233,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
879,2420,348368,2014-01-20 08:36:56,4.84684768519,51.6086884364,10,26.0487,233,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
880,2420,348368,2014-01-20 08:37:18,4.84495619869,51.6078513965,10,26.5468,233,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
881,2420,348368,2014-01-20 08:37:40,4.84310379091,51.6070032927,10,26.0198,233,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
882,2420,348368,2014-01-20 08:38:02,4.84133611145,51.6062149489,10,22.0843,229,2,2014-01-20,1.0,1.0,home,betaaldwerk,EBIKE
