,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
1085,2420,351712,2014-01-21 08:48:33,4.7679264778,51.5749625109,10,0.0,14,2,2014-01-21,2.0,1.0,betaaldwerk,betaaldwerk,EBIKE
1086,2420,351712,2014-01-21 08:52:39,4.76605334251,51.575401696,50,0.0,299,2,2014-01-21,2.0,1.0,betaaldwerk,betaaldwerk,EBIKE
1087,2420,351712,2014-01-21 08:52:46,4.76457906639,51.5759836427,30,31.5278,293,2,2014-01-21,2.0,1.0,betaaldwerk,betaaldwerk,EBIKE
1088,2420,351712,2014-01-21 08:53:04,4.76232339224,51.5760808004,30,31.168,276,2,,,,,,betaaldwerk
1089,2420,351712,2014-01-21 08:53:19,4.76007156514,51.5764128244,10,0.0,292,2,,,,,,betaaldwerk
1090,2420,351712,2014-01-21 08:53:28,4.75960166936,51.5768046137,10,28.1897,331,2,,,,,,betaaldwerk
1091,2420,351712,2014-01-21 08:53:32,4.75987720177,51.5770900366,10,12.064,1,2,,,,,,betaaldwerk
