,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
1363,2420,370555,2014-01-27 08:05:13,4.95769221737,51.6236101519,10,23.9251,302,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1364,2420,370555,2014-01-27 08:05:21,4.95712614388,51.6239289109,5,18.6889,321,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1365,2420,370555,2014-01-27 08:05:31,4.95628696753,51.6242618492,10,26.0778,288,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1366,2420,370555,2014-01-27 08:05:33,4.95608419095,51.6242057628,10,25.8674,242,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1367,2420,370555,2014-01-27 08:05:49,4.95480238292,51.6238583075,10,22.5217,276,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1368,2420,370555,2014-01-27 08:05:51,4.95470527357,51.6239818846,10,24.8672,329,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1369,2420,370555,2014-01-27 08:06:00,4.95413002047,51.6243186895,10,21.2576,288,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1370,2420,370555,2014-01-27 08:06:02,4.95399340269,51.6242320457,10,23.1201,229,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1371,2420,370555,2014-01-27 08:06:11,4.95344246889,51.6239295532,10,15.4646,266,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1372,2420,370555,2014-01-27 08:06:14,4.95331398376,51.6240098802,10,22.6617,311,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1373,2420,370555,2014-01-27 08:06:26,4.95245433315,51.6245417644,5,25.3862,308,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1374,2420,370555,2014-01-27 08:06:35,4.95179113779,51.6248705311,5,26.367,305,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1375,2420,370555,2014-01-27 08:06:55,4.94998467859,51.6257058095,10,24.9783,305,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1376,2420,370555,2014-01-27 08:07:18,4.94832074873,51.6265748471,10,16.9736,261,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1377,2420,370555,2014-01-27 08:07:21,4.94819976479,51.6264967662,10,13.5406,194,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1378,2420,370555,2014-01-27 08:07:45,4.94699491468,51.6252631693,10,25.2885,216,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1379,2420,370555,2014-01-27 08:07:57,4.9461085311,51.6247513768,10,25.2647,250,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1380,2420,370555,2014-01-27 08:08:17,4.94393050057,51.6246297323,10,26.2882,263,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1381,2420,370555,2014-01-27 08:08:39,4.94170061677,51.6243281074,10,24.7565,251,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1382,2420,370555,2014-01-27 08:08:51,4.9404788305,51.6242813603,10,25.4445,283,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1383,2420,370555,2014-01-27 08:09:13,4.93818444372,51.6245539846,10,22.9,274,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1384,2420,370555,2014-01-27 08:09:35,4.93593083934,51.6247255996,10,23.2366,269,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1385,2420,370555,2014-01-27 08:09:56,4.93370760853,51.6247713995,10,23.9889,264,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1386,2420,370555,2014-01-27 08:10:18,4.93143298181,51.6244593472,10,23.6761,252,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1387,2420,370555,2014-01-27 08:10:24,4.93083119687,51.6243592095,5,24.1227,254,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1388,2420,370555,2014-01-27 08:10:46,4.92853949146,51.624036651,10,24.914,255,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1389,2420,370555,2014-01-27 08:11:08,4.92630463296,51.6237150561,10,24.9857,252,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1390,2420,370555,2014-01-27 08:11:10,4.92610546814,51.6236754304,5,25.8608,252,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1391,2420,370555,2014-01-27 08:11:12,4.92594078411,51.6236758225,10,20.5945,291,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1392,2420,370555,2014-01-27 08:11:14,4.92580633949,51.6237413982,10,25.0043,327,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1393,2420,370555,2014-01-27 08:11:36,4.92447033222,51.6247764583,10,24.0758,305,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1394,2420,370555,2014-01-27 08:11:47,4.92347578913,51.6252052872,10,20.4681,265,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1395,2420,370555,2014-01-27 08:12:04,4.92190636097,51.6252880798,10,17.8973,335,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1396,2420,370555,2014-01-27 08:12:21,4.92162725595,51.626195048,10,22.4739,266,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1397,2420,370555,2014-01-27 08:12:43,4.91927358915,51.62617402,10,21.2024,267,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1398,2420,370555,2014-01-27 08:13:01,4.91748022886,51.6261326484,10,26.6965,214,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1399,2420,370555,2014-01-27 08:13:21,4.91699723261,51.6249968431,10,17.1777,179,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1400,2420,370555,2014-01-27 08:13:45,4.91650711719,51.6235741046,10,21.3233,189,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1401,2420,370555,2014-01-27 08:14:07,4.91596903506,51.6222667502,10,24.4384,193,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1402,2420,370555,2014-01-27 08:14:29,4.91537125626,51.6208625076,10,26.2214,195,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1403,2420,370555,2014-01-27 08:14:51,4.91437176297,51.6195947422,10,15.8185,215,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1404,2420,370555,2014-01-27 08:15:29,4.91275424313,51.6185510764,10,22.5249,220,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1405,2420,370555,2014-01-27 08:15:54,4.91167474112,51.6179583943,10,14.8446,268,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1406,2420,370555,2014-01-27 08:16:17,4.90958392849,51.6183407629,10,21.919,276,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1407,2420,370555,2014-01-27 08:16:35,4.90779144564,51.6186335204,10,18.3955,274,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1408,2420,370555,2014-01-27 08:16:55,4.90568065713,51.619120964,10,23.7802,287,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1409,2420,370555,2014-01-27 08:17:17,4.90343561038,51.6194886017,10,22.947,286,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1410,2420,370555,2014-01-27 08:17:39,4.9013216676,51.6201308048,10,25.6756,298,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1411,2420,370555,2014-01-27 08:18:01,4.89925958556,51.620760264,10,17.9909,296,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1412,2420,370555,2014-01-27 08:18:23,4.8971956054,51.6214294967,10,22.8318,298,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1413,2420,370555,2014-01-27 08:18:43,4.89518932369,51.6218800084,10,22.2803,266,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1414,2420,370555,2014-01-27 08:19:05,4.89308342641,51.6213294024,10,25.8125,246,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1415,2420,370555,2014-01-27 08:19:27,4.89098449255,51.6207354964,10,24.0764,247,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1416,2420,370555,2014-01-27 08:19:48,4.88893409288,51.6201939221,10,24.1322,246,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1417,2420,370555,2014-01-27 08:20:10,4.88682059757,51.6196449399,10,24.3947,249,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1418,2420,370555,2014-01-27 08:20:32,4.8847094189,51.6190807182,10,22.3511,256,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1419,2420,370555,2014-01-27 08:20:54,4.88260024465,51.618473692,10,21.7519,246,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1420,2420,370555,2014-01-27 08:21:00,4.88205513513,51.6184494948,10,18.6005,279,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1421,2420,370555,2014-01-27 08:21:14,4.88077760823,51.6184320431,10,14.072,228,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1422,2420,370555,2014-01-27 08:21:30,4.8795153007,51.6180262043,10,20.0552,259,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
1423,2420,370555,2014-01-27 08:21:34,4.87928429123,51.6182078489,10,18.7768,330,2,2014-01-27,1.0,1.0,home,betaaldwerk,EBIKE
