,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
2548,2420,1138831,2014-07-06 10:04:41,4.95526680134,51.6241972418,10,0.0,-1,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2549,2420,1138831,2014-07-06 10:05:38,4.95308416294,51.6242499491,10,13.5106,313,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2550,2420,1138831,2014-07-06 10:05:59,4.9522722461,51.6246975332,10,12.9821,303,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2551,2420,1138831,2014-07-06 10:06:37,4.95047593803,51.6255115313,10,13.8037,313,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2552,2420,1138831,2014-07-06 10:07:17,4.94880539355,51.626456064,10,12.2347,310,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2553,2420,1138831,2014-07-06 10:07:26,4.94842109694,51.6266080736,10,12.7237,274,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2554,2420,1138831,2014-07-06 10:07:42,4.94759682417,51.6268436073,10,13.1887,306,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2555,2420,1138831,2014-07-06 10:08:07,4.94657622369,51.6273705673,5,13.1808,326,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2556,2420,1138831,2014-07-06 10:08:11,4.94654529123,51.6274793808,10,12.5562,11,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2557,2420,1138831,2014-07-06 10:08:16,4.94646060751,51.6275710001,5,11.6036,317,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2558,2420,1138831,2014-07-06 10:08:19,4.94629352028,51.6275675833,10,11.9264,263,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2559,2420,1138831,2014-07-06 10:08:28,4.94580481582,51.6276879377,10,13.2074,302,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2560,2420,1138831,2014-07-06 10:09:07,4.94398071135,51.6285680826,10,14.0606,308,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2561,2420,1138831,2014-07-06 10:09:38,4.94262490602,51.6292633029,5,13.84,318,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2562,2420,1138831,2014-07-06 10:10:17,4.94115663591,51.6303363449,10,13.9305,326,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2563,2420,1138831,2014-07-06 10:10:20,4.94106365901,51.630405239,5,13.5142,321,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2564,2420,1138831,2014-07-06 10:10:27,4.94078777855,51.6305109518,10,12.6553,275,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2565,2420,1138831,2014-07-06 10:10:33,4.94047045458,51.6304798104,10,12.5278,243,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2566,2420,1138831,2014-07-06 10:10:58,4.93954479967,51.6298406058,10,13.2943,225,2,2014-07-06,1.0,1.0,home,betaaldwerk,BIKE
2567,2420,1138831,2014-07-06 10:12:06,4.93829430718,51.629073338,10,1.81082,291,2,,,,,,betaaldwerk
2568,2420,1138831,2014-07-06 10:12:21,4.93801113084,51.6290699196,10,3.024,230,2,,,,,,betaaldwerk
