,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
2403,2420,1131152,2014-07-04 15:38:23,4.93509052596,51.6311746216,30,0.0,-1,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2404,2420,1131152,2014-07-04 15:38:26,4.93509052596,51.6311746216,10,0.0,-1,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2405,2420,1131152,2014-07-04 15:38:52,4.93681368242,51.6302401401,10,20.8653,132,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2406,2420,1131152,2014-07-04 15:39:26,4.93838095967,51.6291873183,10,12.6208,132,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2407,2420,1131152,2014-07-04 15:39:32,4.9387485978,51.6291510622,10,13.1081,87,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2408,2420,1131152,2014-07-04 15:39:34,4.93889830917,51.629210297,10,14.2947,51,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2409,2420,1131152,2014-07-04 15:40:00,4.940408184,51.6303094675,10,21.4671,51,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2410,2420,1131152,2014-07-04 15:40:03,4.94061914567,51.6303538556,10,20.6783,84,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2411,2420,1131152,2014-07-04 15:40:09,4.94106603774,51.6302434617,10,20.4459,139,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2412,2420,1131152,2014-07-04 15:40:36,4.94252181037,51.6291668523,10,19.4296,144,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2413,2420,1131152,2014-07-04 15:41:02,4.94427281311,51.6283065681,10,20.9613,129,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2414,2420,1131152,2014-07-04 15:41:28,4.94602534792,51.6273894993,10,19.4086,137,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2415,2420,1131152,2014-07-04 15:41:57,4.94793092851,51.6265683917,10,19.4038,116,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2416,2420,1131152,2014-07-04 15:42:28,4.94972821641,51.6256857955,10,19.0524,133,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2417,2420,1131152,2014-07-04 15:42:54,4.9516084397,51.6249308891,10,19.9622,126,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2418,2420,1131152,2014-07-04 15:43:13,4.95248397072,51.6245232902,10,10.4781,94,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2419,2420,1131152,2014-07-04 15:43:18,4.95261494733,51.6244397377,10,10.4439,135,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2420,2420,1131152,2014-07-04 15:43:38,4.95388277409,51.6238928249,10,16.6892,57,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2421,2420,1131152,2014-07-04 15:43:59,4.95487031268,51.6243566846,50,15.8449,94,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2422,2420,1131152,2014-07-04 15:44:05,4.95504275441,51.6241949969,50,15.5402,144,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2423,2420,1131152,2014-07-04 15:44:07,4.95512346007,51.6240604244,10,16.2316,112,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2424,2420,1131152,2014-07-04 15:44:13,4.95552781289,51.6239122006,10,16.3527,66,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2425,2420,1131152,2014-07-04 15:44:32,4.95683532032,51.6242435006,10,20.6302,119,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2426,2420,1131152,2014-07-04 15:44:46,4.95734151607,51.6238916278,10,15.1015,159,2,2014-07-04,2.0,1.0,betaaldwerk,home,EBIKE
2427,2420,1131152,2014-07-04 15:44:51,4.95765305388,51.6237261374,10,17.1853,126,2,,,,,,home
2428,2420,1131152,2014-07-04 15:45:05,4.95862500796,51.6232968662,10,18.2555,84,2,,,,,,home
2429,2420,1131152,2014-07-04 15:45:08,4.95876989011,51.6233613006,10,17.3567,38,2,,,,,,home
2430,2420,1131152,2014-07-04 15:45:20,4.95939349692,51.6236343333,10,15.6197,98,2,,,,,,home
2431,2420,1131152,2014-07-04 15:45:35,4.96017881139,51.6235088117,10,14.4156,355,2,,,,,,home
