,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
2704,2420,1146443,2014-07-07 17:22:55,4.83532484096,51.603422702,30,0.0,-1,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2705,2420,1146443,2014-07-07 17:23:14,4.83662278225,51.6042069979,10,20.6912,-1,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2706,2420,1146443,2014-07-07 17:23:36,4.83857885177,51.6049932041,30,19.9844,48,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2707,2420,1146443,2014-07-07 17:23:39,4.83884283637,51.6051429363,10,20.1847,47,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2708,2420,1146443,2014-07-07 17:23:59,4.84064453475,51.6059444068,10,22.7057,51,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2709,2420,1146443,2014-07-07 17:24:21,4.84261836271,51.6067624395,10,25.5564,54,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2710,2420,1146443,2014-07-07 17:24:41,4.84441712181,51.6075710516,10,26.4214,54,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2711,2420,1146443,2014-07-07 17:25:03,4.8462855429,51.608441434,10,26.3282,53,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2712,2420,1146443,2014-07-07 17:25:25,4.8481117729,51.6092492792,10,24.6315,54,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2713,2420,1146443,2014-07-07 17:25:47,4.85000410924,51.6100934151,10,23.2863,54,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2714,2420,1146443,2014-07-07 17:26:09,4.85190214412,51.610916957,10,23.2942,56,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2715,2420,1146443,2014-07-07 17:26:31,4.85372137426,51.6118216473,10,21.4666,47,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2716,2420,1146443,2014-07-07 17:26:54,4.85536055076,51.6128790524,10,25.9087,35,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2717,2420,1146443,2014-07-07 17:27:14,4.85692982424,51.613835073,10,25.8105,33,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2718,2420,1146443,2014-07-07 17:27:29,4.85793176295,51.6146049238,10,26.3266,36,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2719,2420,1146443,2014-07-07 17:27:51,4.85920372141,51.615716371,10,21.6971,21,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2720,2420,1146443,2014-07-07 17:28:12,4.85999365007,51.6167034941,10,18.0,81,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2721,2420,1146443,2014-07-07 17:28:14,4.86021843893,51.6166005152,10,25.4841,122,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2722,2420,1146443,2014-07-07 17:28:22,4.86095953877,51.6162077991,10,19.8477,157,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2723,2420,1146443,2014-07-07 17:28:30,4.86090610282,51.6158123602,10,18.0,194,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2724,2420,1146443,2014-07-07 17:28:49,4.85966408156,51.6147028063,10,28.6416,212,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2725,2420,1146443,2014-07-07 17:29:08,4.85829921679,51.6135089593,10,21.3795,200,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2726,2420,1146443,2014-07-07 17:29:15,4.85821997625,51.6131531634,10,13.6413,155,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2727,2420,1146443,2014-07-07 17:29:19,4.85833037451,51.6130833141,10,14.7256,110,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2728,2420,1146443,2014-07-07 17:29:25,4.85872575834,51.6131370052,10,20.763,73,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2729,2420,1146443,2014-07-07 17:29:47,4.86070689462,51.6137180487,10,21.9389,66,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2730,2420,1146443,2014-07-07 17:30:07,4.86280632497,51.6143153804,10,26.2144,69,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2731,2420,1146443,2014-07-07 17:30:27,4.86477770566,51.6148922842,10,24.0583,67,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2732,2420,1146443,2014-07-07 17:30:49,4.86679915057,51.6155485812,10,24.0611,69,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2733,2420,1146443,2014-07-07 17:31:11,4.86887720492,51.616195187,10,19.1777,49,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2734,2420,1146443,2014-07-07 17:31:15,4.86923068293,51.6162753262,30,29.8745,88,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2735,2420,1146443,2014-07-07 17:31:16,4.86937646004,51.6162718228,10,29.8745,74,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2736,2420,1146443,2014-07-07 17:31:38,4.87149769421,51.6168158508,10,20.1298,63,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2737,2420,1146443,2014-07-07 17:31:58,4.87346543813,51.6174293974,10,22.1917,64,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2738,2420,1146443,2014-07-07 17:32:18,4.87542436667,51.6180690364,10,24.2438,63,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2739,2420,1146443,2014-07-07 17:32:30,4.87653128959,51.6183024419,10,18.0,60,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2740,2420,1146443,2014-07-07 17:32:51,4.87860119817,51.6189407288,10,17.2903,76,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2741,2420,1146443,2014-07-07 17:32:54,4.87873110262,51.618879553,30,11.7502,110,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2742,2420,1146443,2014-07-07 17:32:57,4.87884956926,51.6187240965,10,13.9239,138,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2743,2420,1146443,2014-07-07 17:33:14,4.8803388871,51.6180318081,10,13.8644,68,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2744,2420,1146443,2014-07-07 17:33:18,4.88066360992,51.6182255274,10,13.3932,27,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2745,2420,1146443,2014-07-07 17:33:30,4.88123365924,51.6184650471,10,10.3051,84,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2746,2420,1146443,2014-07-07 17:33:41,4.88208021212,51.6184449111,10,18.3365,120,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2747,2420,1146443,2014-07-07 17:33:49,4.88286273564,51.618347988,10,21.5514,88,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2748,2420,1146443,2014-07-07 17:33:55,4.883381751,51.6185329289,10,21.3084,51,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
2749,2420,1146443,2014-07-07 17:34:19,4.88540537875,51.6192427782,10,19.7192,59,2,2014-07-07,2.0,1.0,betaaldwerk,home,EBIKE
