,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
6284,2420,1563102,2014-09-22 16:20:09,4.79487256542,51.5864791895,10,0.0,-1,2,,,,,,betaaldwerk
6285,2420,1563102,2014-09-22 16:20:34,4.79702179141,51.5869383802,10,22.1419,27,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6286,2420,1563102,2014-09-22 16:21:03,4.79782363491,51.588296039,10,19.9594,5,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6287,2420,1563102,2014-09-22 16:21:27,4.79789790779,51.5896890574,10,20.9967,0,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6288,2420,1563102,2014-09-22 16:21:46,4.79797051013,51.5907968301,10,20.7589,53,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6289,2420,1563102,2014-09-22 16:21:53,4.79843913623,51.5908968119,10,18.6184,106,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6290,2420,1563102,2014-09-22 16:22:18,4.80042162343,51.5909632878,10,19.8424,59,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6291,2420,1563102,2014-09-22 16:22:25,4.80091760032,51.5910089648,10,17.5654,93,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6292,2420,1563102,2014-09-22 16:22:45,4.80243724781,51.5911327068,10,18.8665,59,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6293,2420,1563102,2014-09-22 16:22:53,4.80282258956,51.5915062063,10,19.9874,16,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6294,2420,1563102,2014-09-22 16:23:17,4.80384083136,51.5927981572,10,23.1545,23,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6295,2420,1563102,2014-09-22 16:23:29,4.80424866215,51.5933566116,10,20.3733,58,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6296,2420,1563102,2014-09-22 16:23:32,4.80434127343,51.5934653868,10,19.3126,26,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6297,2420,1563102,2014-09-22 16:23:46,4.80500116576,51.5940045493,10,19.5858,62,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6298,2420,1563102,2014-09-22 16:24:08,4.80698443381,51.594765912,10,23.1042,50,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6299,2420,1563102,2014-09-22 16:24:24,4.80832616661,51.5950645933,10,18.731,84,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6300,2420,1563102,2014-09-22 16:24:30,4.80857771012,51.5951635882,10,14.3928,0,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6301,2420,1563102,2014-09-22 16:24:51,4.80890681673,51.5960837603,10,14.6471,32,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6302,2420,1563102,2014-09-22 16:24:56,4.80909203114,51.5962562245,10,16.1657,33,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6303,2420,1563102,2014-09-22 16:25:35,4.81029917067,51.5974477008,10,18.9968,23,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6304,2420,1563102,2014-09-22 16:25:59,4.81134565261,51.5986650639,10,21.6358,30,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6305,2420,1563102,2014-09-22 16:26:25,4.81263530761,51.5998425456,10,20.0672,46,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6306,2420,1563102,2014-09-22 16:27:08,4.81395809748,51.6010154219,10,19.3493,29,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6307,2420,1563102,2014-09-22 16:27:34,4.81505797695,51.6022772299,10,21.8871,30,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6308,2420,1563102,2014-09-22 16:27:58,4.81616972644,51.6034887365,10,22.2719,25,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6309,2420,1563102,2014-09-22 16:28:24,4.81702534994,51.6047860573,10,22.0541,24,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6310,2420,1563102,2014-09-22 16:28:48,4.81816435337,51.6059529133,10,21.299,32,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6311,2420,1563102,2014-09-22 16:29:12,4.81928547346,51.6071726594,10,23.2657,28,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6312,2420,1563102,2014-09-22 16:29:36,4.82035803783,51.6083864638,10,23.6707,28,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
6313,2420,1563102,2014-09-22 16:29:57,4.82131930421,51.6094314823,10,23.0311,30,2,2014-09-22,3.0,1.0,betaaldwerk,sociaal,EBIKE
