person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
2420,301757,2014-01-03 19:00:03,4.9490857120499108,51.626551824491699,10,0.0,-1,2,,,,,,sociaal
2420,301757,2014-01-03 19:00:39,4.9470445353804298,51.6270728953697,10,15.3756,316,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:00:57,4.9463804751116101,51.627568690986202,10,14.5722,281,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:01:21,4.9450035255393097,51.627960401322902,10,14.7982,313,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:01:51,4.9433294713801104,51.628828692513707,10,16.962900000000001,306,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:02:24,4.9417728619302803,51.629823653563605,10,16.879100000000001,322,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:02:45,4.9408419176235094,51.630460614095895,10,16.5746,278,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:02:51,4.9404434044407601,51.630464239123604,10,16.117699999999999,241,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:03:29,4.93894738079738,51.629415871220601,10,13.684200000000001,225,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:03:35,4.9386064237673297,51.629336495808495,10,13.4556,270,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:03:46,4.9379407822554997,51.629274175250394,10,13.0763,236,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:04:21,4.936083092953309,51.628481044657001,10,13.9277,257,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:04:41,4.9348693953297902,51.628455161020497,10,13.701499999999999,289,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:05:16,4.9326375893139902,51.628692019248106,10,14.4055,286,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:05:51,4.9303550689693605,51.6289050987615,10,15.059000000000001,282,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:05:54,4.9302182341598302,51.628967493051995,10,14.427999999999999,328,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:05:57,4.9300417723974999,51.629010848767699,10,14.4785,275,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:06:04,4.9297424291798695,51.628970045762202,10,12.610999999999999,197,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:06:17,4.9294715533645803,51.628676636801202,10,11.821400000000001,275,2,2014-01-03,3,1,sociaal,sociaal,BIKE
2420,301757,2014-01-03 19:06:53,4.9271745964772098,51.628823126052396,10,13.650600000000001,274,2,,,,,,sociaal
2420,301757,2014-01-03 19:07:02,4.9266791828084804,51.628792668121207,10,12.475099999999999,234,2,,,,,,sociaal
2420,301757,2014-01-03 19:07:09,4.9265219073924005,51.628755361080501,10,9.5822899999999986,271,2,,,,,,sociaal
2420,301757,2014-01-03 19:07:22,4.9263815893436398,51.628760316655104,10,0.0,297,2,,,,,,sociaal
2420,301757,2014-01-03 19:07:38,4.9262424011476904,51.628792953544398,10,0.54032100000000005,331,2,,,,,,sociaal
2420,301756,2014-01-04 00:02:57,4.9397675560213301,51.629821047653103,10,0.0,-1,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:03:16,4.9407400654109699,51.630386778007605,5,16.027999999999999,72,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:03:22,4.9412628473034808,51.630288003957794,10,20.627199999999998,132,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:03:51,4.9426685735976106,51.629256462119891,10,17.043099999999999,135,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:04:20,4.9443362120947398,51.628329262709997,10,19.298400000000001,126,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:04:49,4.9461073073583099,51.627500137545496,10,18.709399999999999,125,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:05:17,4.9477624309279102,51.626628255042,10,18.055599999999998,123,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:05:45,4.9496417162240496,51.625940251433498,10,18.119299999999999,124,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:05:51,4.9499917575559902,51.625946019036206,10,17.3322,63,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:06:15,4.9513072934613493,51.626677929989903,10,18.059100000000001,122,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:06:45,4.9532509445026198,51.625959971946401,10,17.853400000000001,113,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:06:48,4.9533900380550406,51.625870880278704,10,17.148700000000002,144,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:07:16,4.9548782771651503,51.624838509940503,10,18.935700000000001,151,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:07:27,4.9553862206912598,51.624513247731706,10,17.9255,111,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:07:33,4.9558284295462993,51.624554258263601,10,18.732199999999999,78,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:07:40,4.9562640382697198,51.624681706439603,10,18.857099999999999,70,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:07:45,4.9566127295315701,51.624645885359705,10,17.612300000000001,105,2,2014-01-03,4,1,sociaal,home,EBIKE
2420,301756,2014-01-04 00:08:19,4.9580668524070903,51.623555922435209,10,17.075399999999998,127,2,,,,,,home
2420,301756,2014-01-04 00:08:28,4.9586110978249698,51.623301454410708,10,17.245200000000001,80,2,,,,,,home
2420,301756,2014-01-04 00:08:30,4.9587520467503001,51.623328289082792,10,17.542400000000001,44,2,,,,,,home
2420,301756,2014-01-04 00:08:42,4.9594388276572303,51.623610675645502,10,16.9421,85,2,,,,,,home
2420,301756,2014-01-04 00:08:45,4.9595943139046392,51.623542749710296,10,16.8001,124,2,,,,,,home
2420,301898,2014-01-04 08:46:42,4.9390371670143498,51.6243601640695,10,0.0,188,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:48:19,4.9397639684263703,51.6244150603954,30,11.145999999999999,107,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:48:22,4.9400455762364404,51.6244167623585,10,13.5608,103,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:48:47,4.9421809943015305,51.624391003345202,10,20.834900000000001,60,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:49:13,4.94352571424833,51.625210622992107,10,16.932500000000001,25,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:49:20,4.9435734359802996,51.6254448183047,10,14.5724,348,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:49:23,4.9434425114582901,51.625534272852398,10,15.045299999999999,311,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:49:34,4.9432278298073795,51.625823091213206,10,10.662000000000001,46,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:57:09,4.9452302995594302,51.626551550988395,10,20.9741,43,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:57:29,4.9463770889260799,51.627291756937197,10,19.149699999999999,94,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:57:32,4.9465223280032102,51.627362539067107,10,18.723600000000001,14,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:57:59,4.9478105298433093,51.628592990792598,10,22.291999999999998,36,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:58:11,4.9484972105930201,51.629128371597602,10,21.812200000000001,73,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:58:13,4.9486753015577003,51.629115159912793,10,21.3809,110,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:58:39,4.9506112523099599,51.628387146621897,10,20.293199999999999,121,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:58:49,4.9512691635000801,51.628083816847706,10,18.569900000000001,154,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:58:56,4.9516310250207098,51.627867233248203,10,18.312799999999999,121,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:59:21,4.9533030880403004,51.6271674648656,10,19.8093,166,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:59:33,4.9536173104570596,51.626676251345607,10,18.724499999999999,133,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 08:59:57,4.9549134207732006,51.625670525914792,10,20.965399999999999,127,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 09:00:22,4.9562637706561699,51.624554522669897,10,20.874700000000001,151,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 09:00:45,4.9575756469502803,51.623783821618296,10,17.5015,120,2,2014-01-04,1,1,home,betaaldwerk,EBIKE
2420,301898,2014-01-04 09:01:02,4.9587387076038398,51.623377062086107,10,19.039100000000001,50,2,,,,,,betaaldwerk
2420,301898,2014-01-04 09:01:12,4.9593833551461604,51.623621252678902,10,20.116399999999999,118,2,,,,,,betaaldwerk
2420,301898,2014-01-04 09:01:23,4.9600627108569197,51.623448351408207,10,17.2087,80,2,,,,,,betaaldwerk
2420,320407,2014-01-10 14:38:53,4.9194571102262303,51.633780796830102,10,16.229800000000001,297,2,2014-01-10,2,1,recreatie,dagelijkeboodschappen,BIKE
2420,320407,2014-01-10 14:39:26,4.9172992427362905,51.6341302785466,10,15.610099999999999,280,2,2014-01-10,2,1,recreatie,dagelijkeboodschappen,BIKE
2420,320407,2014-01-10 14:40:03,4.9150322693904807,51.634464243777103,10,14.310600000000001,291,2,,,,,,dagelijkeboodschappen
2420,320407,2014-01-10 14:40:19,4.9141947176552199,51.634923653188494,10,14.5067,331,2,,,,,,dagelijkeboodschappen
2420,320407,2014-01-10 14:40:22,4.9142861912610201,51.635025100638103,10,14.597899999999999,29,2,,,,,,dagelijkeboodschappen
2420,320407,2014-01-10 14:40:32,4.91451519292659,51.6353058632697,10,13.316599999999999,357,2,,,,,,dagelijkeboodschappen
2420,320407,2014-01-10 14:40:53,4.9143696372566392,51.635279050888606,10,0.96132600000000001,281,2,,,,,,dagelijkeboodschappen
2420,321099,2014-01-10 16:44:36,4.9141721860074599,51.6353707466115,10,0.0,-1,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:49:39,4.9155960118392406,51.634335606421502,10,15.4246,111,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:50:09,4.9177430918668801,51.633958966345602,10,16.9145,103,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:50:36,4.9195294193969605,51.633697647202396,10,17.2407,148,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:50:39,4.919560008654571,51.633600678234799,10,17.0244,180,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:51:09,4.91932887808996,51.632688941295797,10,2.18018,102,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:51:34,4.9206979147948893,51.632533380608599,10,13.819699999999999,105,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:52:05,4.92282069614871,51.632244463889599,10,17.0426,97,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:52:38,4.9250931633849504,51.631959876035992,10,16.3155,143,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:52:46,4.9254274495483399,51.631743316028697,10,15.7539,105,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:53:16,4.9276686326995405,51.631603099259799,10,17.482299999999999,92,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:53:46,4.9298581951647993,51.631399889658603,10,17.768599999999999,114,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:54:16,4.9319761796136401,51.631045639358994,10,17.697800000000001,104,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:54:44,4.9340791692516301,51.6312586601776,10,18.185099999999998,68,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:54:49,4.9343701969339904,51.631405059357903,10,17.814299999999999,20,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:54:52,4.9345169746980497,51.631482109677002,10,17.6889,54,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:54:56,4.9348084149261107,51.6314589588278,10,17.3506,94,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:54:59,4.9349368175641795,51.631368053602706,10,17.172699999999999,132,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:55:30,4.93655625840191,51.630419660329402,10,15.783300000000001,127,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:56:04,4.9381293137255495,51.629390522058493,10,14.1602,178,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:56:13,4.9381834060257193,51.629279797650398,10,8.7064699999999995,130,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:56:19,4.9385742274371509,51.629205694190006,10,11.7485,95,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:56:25,4.93889081280299,51.629325504341402,10,14.1493,47,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:56:34,4.9392875475046507,51.629657635184003,10,16.095600000000001,42,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:56:42,4.9397826047158899,51.629908355472097,10,17.7591,74,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:56:44,4.9398711920819505,51.629994917324197,10,17.816400000000002,32,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:56:57,4.9404421000862007,51.630402914687608,10,16.732399999999998,64,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:57:00,4.9406513665510898,51.630407057133596,10,16.329799999999999,96,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:57:05,4.9409645524865802,51.6303040847231,10,15.956300000000001,131,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:57:35,4.9424544680041196,51.629255989125795,10,17.043700000000001,139,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:58:07,4.944164928492941,51.628324480809795,10,16.9846,129,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:58:38,4.9459261094585703,51.627492813374005,10,16.466999999999999,123,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:59:13,4.9478171060565597,51.6266550089018,10,16.2713,111,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 16:59:38,4.9492457404655896,51.626026585891708,10,16.776800000000001,143,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:00:08,4.9509643094343998,51.625200990824098,10,17.6892,126,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:00:38,4.9527159650509196,51.624363566229398,10,16.9573,134,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:00:59,4.9538227260807499,51.623900571438099,10,16.068200000000001,73,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:01:15,4.9546852152649699,51.6242421993947,10,16.6767,148,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:01:31,4.95533543297518,51.623810341117398,10,16.1493,80,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:01:35,4.9555892878130097,51.623885910929701,10,16.391200000000001,59,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:01:54,4.9567652439342496,51.6242367763735,10,16.854500000000002,122,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:02:31,4.9584275359560097,51.623405291123504,10,14.4178,87,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:02:40,4.9588983335738099,51.623455683383,10,14.9459,34,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:02:49,4.9594283944265296,51.623604111807097,10,15.877700000000001,103,2,2014-01-10,4,1,sociaal,sociaal,EBIKE
2420,321099,2014-01-10 17:03:06,4.9601844491914404,51.6233936632606,10,12.6891,65,2,,,,,,sociaal
2420,322381,2014-01-11 08:55:16,4.9579132525600098,51.623584961841708,10,20.490400000000001,310,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:55:39,4.9564247775088495,51.624289137670296,10,21.375499999999999,269,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:55:45,4.9559033518799405,51.624107665212001,10,22.3551,236,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:55:58,4.9549822953250802,51.6238098957026,10,20.806999999999999,311,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:56:09,4.9543383444603393,51.624305777890498,10,21.746300000000002,269,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:56:13,4.9540471814792104,51.624218284672395,10,21.092099999999999,237,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:56:25,4.9534656599673301,51.623984870175896,10,18.822600000000001,320,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:56:48,4.9516291710964007,51.624899684289204,10,23.4724,304,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:57:10,4.9498696595558895,51.625731906379897,10,22.723299999999998,301,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:57:24,4.94885839661403,51.626342023372203,10,21.1934,333,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:57:30,4.9485311194839499,51.626551722931296,10,18.819500000000001,285,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:57:34,4.9482551648704698,51.626502730588399,10,19.353100000000001,212,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:58:00,4.9470633236059998,51.625256861998203,10,23.179300000000001,216,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:58:14,4.9460665466412799,51.624692303492793,10,23.081700000000001,253,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:58:36,4.9438848168527798,51.6245982920382,10,24.258199999999999,265,2,2014-01-11,1,1,home,betaaldwerk,EBIKE
2420,322381,2014-01-11 08:58:58,4.9416981071725896,51.624314501764495,10,23.282900000000001,250,2,,,,,,betaaldwerk
2420,322381,2014-01-11 08:59:22,4.93949851502542,51.624375833570994,10,17.358699999999999,293,2,,,,,,betaaldwerk
2420,322381,2014-01-11 09:03:16,4.9393102644082196,51.624368853910205,10,6.2868900000000005,112,2,2014-01-11,2,1,betaaldwerk,betaaldwerk,EBIKE
2420,322381,2014-01-11 09:11:14,4.9416034495437904,51.624294782920707,10,20.020199999999999,76,2,,,,,,betaaldwerk
2420,322381,2014-01-11 09:11:24,4.9424788545748495,51.6245312740065,10,21.890699999999999,41,2,,,,,,betaaldwerk
2420,322381,2014-01-11 09:11:46,4.9436043435072996,51.625352910250903,10,18.507400000000001,334,2,,,,,,betaaldwerk
2420,322381,2014-01-11 09:11:56,4.9433403896108796,51.6257846011788,10,19.114999999999998,8,2,,,,,,betaaldwerk
2420,330707,2014-01-14 07:45:43,4.9600532290627006,51.623210673295709,30,0.0,-1,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:45:55,4.9598332002319498,51.623371744716103,10,14.232200000000001,231,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:45:59,4.9597287979549103,51.623477475389201,10,18.333500000000001,288,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:46:10,4.9589483188244294,51.623595701591903,10,19.444700000000001,232,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:46:18,4.9584295144805708,51.623338048279898,10,20.931799999999999,293,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:46:42,4.9566345581584503,51.624255754472294,10,23.017900000000001,285,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:46:48,4.9560798564032593,51.624239240049107,10,23.085999999999999,235,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:47:00,4.95507108749133,51.623869737010097,10,21.953700000000001,287,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:47:03,4.9548864178548202,51.623907930421602,10,20.726700000000001,326,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:47:15,4.954297250323231,51.624293874304399,10,21.656700000000001,230,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:47:28,4.9535376179657806,51.623954677825395,10,18.652799999999999,266,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:47:30,4.9533995482392399,51.624029426036699,10,19.3706,316,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:47:36,4.9530467763090709,51.624243432893493,10,21.5748,314,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:47:58,4.9512010114067504,51.625114227261896,10,26.118099999999998,306,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:48:20,4.9493785872312603,51.626016506265898,10,26.2471,310,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:48:36,4.9482143188899999,51.626508835835892,10,17.1555,251,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:48:39,4.9481317410927694,51.626381728188896,10,21.450399999999998,191,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:49:01,4.9469555810434196,51.625213577823999,10,24.195799999999998,217,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:49:13,4.9460515597294199,51.624726343510396,10,24.129999999999999,254,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:49:35,4.9437117669749799,51.624586485304896,10,27.023499999999999,262,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:49:57,4.9414615964649995,51.624342270542094,10,26.441400000000002,257,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:50:19,4.9391961509358895,51.624447032402401,10,22.921999999999997,276,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:50:41,4.9369021950448797,51.624703232643498,10,24.504899999999999,279,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:51:04,4.9346165603261509,51.624796996667797,10,24.805399999999999,273,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:51:25,4.9323335478794403,51.624629363971394,10,26.3094,250,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:51:47,4.9301297106257307,51.6242525156132,10,27.719899999999999,253,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:52:10,4.92785582826117,51.623968161258496,10,23.3629,260,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:52:32,4.9256625867536696,51.623671309309209,10,16.533200000000001,286,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:52:37,4.9254868015318403,51.623840549544404,10,22.7332,323,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:53:00,4.9239974107486795,51.624919084166201,10,22.938500000000001,317,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:53:08,4.9233994673196104,51.625074591406296,10,20.901900000000001,268,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:53:27,4.92171205432017,51.625255481683595,10,20.6907,310,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:53:29,4.9217849159034408,51.625389499622401,10,20.4026,356,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:53:41,4.9216313782326297,51.626114108956791,10,21.247499999999999,273,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:54:03,4.9193536538917497,51.626110245413507,10,24.508299999999998,267,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:54:24,4.9174338088601797,51.626096193409502,10,18.4102,231,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:54:30,4.9171883695842302,51.625743554389707,10,24.028500000000001,185,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:54:52,4.9168425649119696,51.624384322025698,10,22.032399999999999,176,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:55:14,4.9163699007334598,51.623038213412798,10,23.3658,197,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:55:36,4.9156966277575194,51.621675586724606,10,23.137799999999999,196,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:55:58,4.9150049580394404,51.620267479009101,10,24.409500000000001,203,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:56:20,4.91375437975955,51.619148381293002,10,27.689499999999999,220,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:56:51,4.9120885255275901,51.618146884343602,10,14.1297,225,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
2420,330707,2014-01-14 07:56:54,4.9119431068902406,51.618098464911903,10,13.6235,256,2,2014-01-14,1,1,home,betaaldwerk,EBIKE
