,person,track,datetime,X,Y,accuracy,speed,heading,modality,travday,tripnr,stagenr,purfrom,purto,purpose
2925,2420,1164467,2014-07-10 22:10:34,4.78115113862,51.5877881943,30,0.0,-1,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2926,2420,1164467,2014-07-10 22:10:39,4.7813522506,51.5877484864,10,0.0,-1,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2927,2420,1164467,2014-07-10 22:10:51,4.78253918734,51.5877227437,5,23.1257,102,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2928,2420,1164467,2014-07-10 22:10:54,4.78272032594,51.5876839147,5,23.4865,105,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2929,2420,1164467,2014-07-10 22:11:16,4.78495234665,51.5872727628,10,24.9515,106,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2930,2420,1164467,2014-07-10 22:11:35,4.78618063275,51.5872133378,10,0.0,31,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2931,2420,1164467,2014-07-10 22:11:43,4.78655861464,51.5874206081,10,16.8074,92,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2932,2420,1164467,2014-07-10 22:11:45,4.7866951623,51.5873868294,5,16.498,107,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2933,2420,1164467,2014-07-10 22:12:23,4.78891873416,51.5869326971,5,24.1562,105,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2934,2420,1164467,2014-07-10 22:12:47,4.79121676724,51.5867142358,10,22.6337,94,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2935,2420,1164467,2014-07-10 22:12:51,4.79159148979,51.5867110085,5,21.8441,95,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2936,2420,1164467,2014-07-10 22:13:13,4.79384420551,51.5866136521,10,24.683,89,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2937,2420,1164467,2014-07-10 22:13:21,4.79473739916,51.5865672876,5,26.4869,95,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2938,2420,1164467,2014-07-10 22:13:41,4.79652762221,51.5865639877,10,18.7201,40,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2939,2420,1164467,2014-07-10 22:14:05,4.79756907274,51.5878710704,10,24.5588,15,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2940,2420,1164467,2014-07-10 22:14:29,4.79782008528,51.5892906986,10,20.339,0,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2941,2420,1164467,2014-07-10 22:14:51,4.79789989901,51.5906585858,10,23.0804,14,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2942,2420,1164467,2014-07-10 22:14:55,4.79815183523,51.5908684184,10,23.531,81,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2943,2420,1164467,2014-07-10 22:15:17,4.80033233231,51.5909572105,10,24.0709,87,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2944,2420,1164467,2014-07-10 22:15:39,4.80247400732,51.5911759674,10,19.991,56,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2945,2420,1164467,2014-07-10 22:15:54,4.80317971805,51.5919187963,10,24.9505,16,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2946,2420,1164467,2014-07-10 22:16:13,4.80401118375,51.5931782417,10,23.3469,23,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2947,2420,1164467,2014-07-10 22:16:25,4.80458023735,51.5938134379,10,22.0626,56,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2948,2420,1164467,2014-07-10 22:16:47,4.80654019226,51.5946090424,10,25.1707,51,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2949,2420,1164467,2014-07-10 22:16:51,4.80690692413,51.5947615026,5,25.8351,51,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2950,2420,1164467,2014-07-10 22:17:07,4.80830244949,51.5950834918,10,22.906,83,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2951,2420,1164467,2014-07-10 22:17:13,4.808750892,51.5951658381,10,17.1559,34,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2952,2420,1164467,2014-07-10 22:17:21,4.80883574406,51.5955387727,10,16.0712,1,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2953,2420,1164467,2014-07-10 22:18:06,4.80946578996,51.596562393,5,5.02301,337,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2954,2420,1164467,2014-07-10 22:18:17,4.80955811899,51.5966671066,10,13.3301,29,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2955,2420,1164467,2014-07-10 22:18:23,4.80974410432,51.5968626197,10,14.8715,62,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2956,2420,1164467,2014-07-10 22:18:41,4.81141835606,51.5968967616,5,21.9295,88,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2957,2420,1164467,2014-07-10 22:19:05,4.81363890105,51.5971916631,10,24.799,77,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2958,2420,1164467,2014-07-10 22:19:27,4.81587836422,51.5974762455,10,24.3554,79,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
2959,2420,1164467,2014-07-10 22:19:51,4.81801899858,51.5978435066,10,16.2993,57,2,2014-07-10,3.0,1.0,sociaal,home,EBIKE
